type,key,label,candidateCount,sampleAnswers
contains_sequence,contains_sequence:tive,TIVE を含む単語,3622,"abdicative, abditive, aberrative, abirritative, abjective, abjunctive, ablative, ablatively, ablatives, abnegative, abortive, abortively"
contains_sequence,contains_sequence:ill,ILL を含む単語,3610,"abbevillian, abilla, achill, achillea, achillean, achilleas, achilleid, achillein, achilleine, achilles, achillize, achillobursitis"
contains_sequence,contains_sequence:wi,WI を含む単語,3609,"achomawi, acknowing, afterwisdom, afterwise, afterwit, afterwitted, afwillite, airwise, alawi, alewife, alewives, alikewise"
contains_sequence,contains_sequence:met,MET を含む単語,3576,"aberrometer, abrasiometer, absorptiometer, absorptiometric, accelerometer, accelerometers, acemetae, acemetic, acetylmethylcarbinol, acetimeter, acetimetry, acetimetric"
contains_sequence,contains_sequence:nce,NCE を含む単語,3565,"abaisance, abearance, abeyance, abeyances, abencerrages, aberrance, abhorrence, abhorrences, abidance, abidances, abience, abondance"
contains_sequence,contains_sequence:pp,PP を含む単語,3565,"acappella, aftersupper, aganippe, airdropped, airdropping, alcippe, aleppine, aleppo, antishipping, antisnapper, aplopappus, app"
contains_sequence,contains_sequence:cy,CY を含む単語,3554,"abbacy, abbotcy, abdominocystic, abeyancy, aberrancy, abhorrency, abnormalcy, absorbancy, absorbency, abstinency, abundancy, acceptancy"
contains_sequence,contains_sequence:fa,FA を含む単語,3546,"abfarad, abfarads, abortifacient, absfarad, absorbefacient, aefald, aefaldy, aefaldness, aefauld, aerifaction, aface, afaced"
contains_sequence,contains_sequence:ele,ELE を含む単語,3542,"abele, abeles, acaudelescent, accelerable, accelerando, accelerant, accelerate, accelerated, acceleratedly, accelerates, accelerating, acceleratingly"
contains_sequence,contains_sequence:lt,LT を含む単語,3534,"abeltree, absvolt, abvolt, abvolts, accultural, acculturate, acculturated, acculturates, acculturating, acculturation, acculturational, acculturationist"
contains_sequence,contains_sequence:ment,MENT を含む単語,3514,"abandonment, abandonments, abasement, abasements, abashment, abashments, abatement, abatements, abbroachment, abetment, abetments, abiliment"
contains_sequence,contains_sequence:ise,ISE を含む単語,3512,"abaised, abaiser, abatised, abatises, abattised, abattises, abhiseka, abnormalise, abnormalised, abolitionise, abolitionised, abscise"
contains_sequence,contains_sequence:rp,RP を含む単語,3503,"absorpt, absorptance, absorptiometer, absorptiometric, absorption, absorptional, absorptions, absorptive, absorptively, absorptiveness, absorptivity, acanthocarpous"
contains_sequence,contains_sequence:av,AV を含む単語,3487,"abave, aberdavine, acceptavit, acriflavin, acriflavine, acromioclavicular, acutograve, aeolsklavier, affidavy, affydavy, affidavit, affidavits"
contains_sequence,contains_sequence:we,WE を含む単語,3480,"acheweed, adawe, advowee, adwesch, aflower, afterswell, agueweed, agueweeds, ailweed, aiseweed, allowed, allowedly"
contains_sequence,contains_sequence:par,PAR を含む単語,3473,"acroparalysis, acroparesthesia, afterpart, airpark, airparks, albuminiparous, alpargata, ambiparous, amparo, angioparalysis, angioparalytic, angioparesis"
contains_sequence,contains_sequence:tl,TL を含む単語,3469,"aberrantly, abhorrently, abjectly, abristle, abruptly, absently, abstinently, abstractly, abundantly, accentless, accidently, accordantly"
contains_sequence,contains_sequence:for,FOR を含む単語,3448,"acariform, acetabuliform, aciform, acinaciform, acinetiform, aciniform, acneform, acneiform, actiniform, aculeiform, adeniform, adiantiform"
contains_sequence,contains_sequence:ide,IDE を含む単語,3433,"abbadide, abbasside, abide, abided, abider, abiders, abides, aboideau, aboideaus, aboideaux, aborticide, acaricide"
contains_sequence,contains_sequence:du,DU を含む単語,3429,"abandum, abduce, abduced, abducens, abducent, abducentes, abduces, abducing, abduct, abducted, abducting, abduction"
contains_sequence,contains_sequence:ost,OST を含む単語,3426,"abdominoposterior, accost, accostable, accosted, accosting, accosts, acetostearin, acidosteophyte, acost, acromiosternal, acrostic, acrostical"
contains_sequence,contains_sequence:mm,MM を含む単語,3424,"accommodable, accommodableness, accommodate, accommodated, accommodately, accommodateness, accommodates, accommodating, accommodatingly, accommodatingness, accommodation, accommodational"
contains_sequence,contains_sequence:ue,UE を含む単語,3421,"abattue, abaue, ablaqueate, abluent, abluents, accrue, accrued, accruement, accruer, accrues, accueil, achaque"
contains_sequence,contains_sequence:nf,NF を含む単語,3416,"ahnfeltia, anfeeld, anfract, anfractuose, anfractuosity, anfractuous, anfractuousness, anfracture, angelinformal, anteroinferior, anticonfederationism, anticonfederationist"
contains_sequence,contains_sequence:mis,MIS を含む単語,3403,"abramis, academise, academised, academising, academism, academist, acmispon, acosmism, acosmist, acosmistic, actinochemistry, admissability"
contains_sequence,contains_sequence:rap,RAP を含む単語,3394,"acarapis, accelerograph, acrography, actinautography, actinautographic, actinograph, actinography, actinographic, actinotherapeutic, actinotherapeutics, actinotherapy, addressograph"
contains_sequence,contains_sequence:rea,REA を含む単語,3386,"abreact, abreacted, abreacting, abreaction, abreactions, abreacts, abreast, accrease, acetylurea, acorea, acreable, acreage"
contains_sequence,contains_sequence:ev,EV を含む単語,3382,"abbevillian, abbrev, abbreviatable, abbreviate, abbreviated, abbreviately, abbreviates, abbreviating, abbreviation, abbreviations, abbreviator, abbreviatory"
contains_sequence,contains_sequence:rac,RAC を含む単語,3378,"abdominothoracic, abracadabra, abrachia, abrachias, abstract, abstractable, abstracted, abstractedly, abstractedness, abstracter, abstracters, abstractest"
contains_sequence,contains_sequence:nic,NIC を含む単語,3371,"aaronic, aaronical, abanic, abietinic, abyssobenthonic, abortogenic, acanonical, acetylcholinic, acetylenic, acetonic, achromatinic, achronical"
contains_sequence,contains_sequence:ris,RIS を含む単語,3357,"abaris, abris, abristle, acrisy, acrisia, acrisius, actorish, acupuncturist, acupuncturists, adiaphorism, adiaphorist, adiaphoristic"
contains_sequence,contains_sequence:tal,TAL を含む単語,3308,"abdominogenital, abettal, abettals, abuttal, abuttals, acatalectic, acatalepsy, acatalepsia, acataleptic, acatallactic, accidental, accidentalism"
contains_sequence,contains_sequence:cha,CHA を含む単語,3298,"achaean, achaemenian, achaemenid, achaemenidae, achaemenidian, achaenocarp, achaenodon, achaeta, achaetous, achafe, achage, achagua"
contains_sequence,contains_sequence:lar,LAR を含む単語,3296,"abarticular, ablare, abumbrellar, acapsular, acellular, acetabular, acetabularia, acheilary, achilary, acicular, acicularity, acicularly"
contains_sequence,contains_sequence:nu,NU を含む単語,3295,"abbotnullius, abnumerable, abrenunciate, abrenunciation, abrotanum, acetonuria, acetonurometer, acinuni, acinus, aconuresis, acromyotonus, actinocrinus"
contains_sequence,contains_sequence:phi,PHI を含む単語,3278,"abiotrophic, acanthophis, acarophilous, acetomorphin, acetomorphine, achromatophil, achromatophile, achromatophilia, achromatophilic, achromophilous, acidophil, acidophile"
contains_sequence,contains_sequence:rg,RG を含む単語,3250,"aargh, aarrgh, aarrghh, absterge, absterged, abstergent, absterges, absterging, aciurgy, admarginate, adrenergic, afterdischarge"
contains_sequence,contains_sequence:ini,INI を含む単語,3247,"abietinic, abyssinia, abyssinian, abyssinians, abstaining, acanthodini, acetylcholinic, achatinidae, achromatinic, acini, acinic, aciniform"
contains_sequence,contains_sequence:oma,OMA を含む単語,3240,"aboma, abomas, abomasa, abomasal, abomasi, abomasum, abomasus, abomasusi, abrocoma, abroma, abulomania, acanthoma"
contains_sequence,contains_sequence:ace,ACE を含む単語,3239,"acacetin, acanaceous, acanthaceae, acanthaceous, ace, aceacenaphthene, aceanthrene, aceanthrenequinone, acecaffin, acecaffine, aceconitic, aced"
contains_sequence,contains_sequence:lli,LLI を含む単語,3231,"abbevillian, abbotnullius, achillize, aconelline, actinobaccilli, actinobacilli, adamellite, aeroballistic, aeroballistics, aetiophyllin, afwillite, albarelli"
contains_sequence,contains_sequence:rec,REC を含む単語,3223,"abdominohysterectomy, adrectal, aerenterectasia, aeroenterectasia, afterreckoning, albrecht, algesireceptor, anorectal, anorectic, anorectous, anteresurrection, antiinsurrectionally"
contains_sequence,contains_sequence:sto,STO を含む単語,3222,"abaptiston, abiston, ablastous, abrastol, absistos, abstort, accustom, accustomation, accustomed, accustomedly, accustomedness, accustoming"
contains_sequence,contains_sequence:wo,WO を含む単語,3212,"aardwolf, aardwolves, adderwort, afterword, afterwork, afterworking, afterworld, afterwort, agalawood, agalwood, agalwoods, agilawood"
contains_sequence,contains_sequence:eli,ELI を含む単語,3206,"abelia, abelian, abelicea, abelite, adelia, adelina, adeline, adeling, adelite, adeliza, aeciotelia, aecioteliospore"
contains_sequence,contains_sequence:gen,GEN を含む単語,3202,"abdominogenital, abiogeneses, abiogenesis, abiogenesist, abiogenetic, abiogenetical, abiogenetically, abiogeny, abiogenist, abiogenous, abortogenic, abstergent"
contains_sequence,contains_sequence:com,COM を含む単語,3188,"abbacomes, abrocoma, abrocome, accombination, accommodable, accommodableness, accommodate, accommodated, accommodately, accommodateness, accommodates, accommodating"
contains_sequence,contains_sequence:len,LEN を含む単語,3187,"abilene, ablend, ableness, abominableness, absolent, acceptableness, accessibleness, accolent, accommodableness, accountableness, acenaphthylene, acetylenation"
contains_sequence,contains_sequence:enes,ENES を含む単語,3175,"abiogeneses, abiogenesis, abiogenesist, ableness, abominableness, abortiveness, abrasiveness, absoluteness, absorptiveness, abstersiveness, abstractiveness, abstruseness"
contains_sequence,contains_sequence:oli,OLI を含む単語,3172,"abyssolith, abolish, abolishable, abolished, abolisher, abolishers, abolishes, abolishing, abolishment, abolishments, abolition, abolitionary"
contains_sequence,contains_sequence:nta,NTA を含む単語,3151,"absentation, accidental, accidentalism, accidentalist, accidentality, accidentally, accidentalness, accidentals, accidentary, accidentarily, accompanimental, accountability"
contains_sequence,contains_sequence:olog,OLOG を含む単語,3147,"abiology, abiological, abiologically, acanthology, acanthological, acarology, acarologist, aceology, aceologic, acidology, acyrology, acyrological"
contains_sequence,contains_sequence:aph,APH を含む単語,3137,"acataphasia, accelerograph, aceacenaphthene, acenaphthene, acenaphthenyl, acenaphthylene, acetnaphthalide, acetonaphthone, acrography, actinautography, actinautographic, actinograph"
contains_sequence,contains_sequence:mon,MON を含む単語,3133,"acantholimon, aclemon, acrimony, acrimonies, acrimonious, acrimoniously, acrimoniousness, acromonogrammatic, ademonist, adenophlegmon, adenostemonous, admonish"
contains_sequence,contains_sequence:car,CAR を含む単語,3127,"abdominocardiac, acanthocarpous, acara, acarapis, acarari, acardia, acardiac, acardite, acari, acarian, acariasis, acariatre"
contains_sequence,contains_sequence:tat,TAT を含む単語,3106,"abietate, abintestate, abirritate, abirritated, abirritating, abirritation, abirritative, ablactate, ablactated, ablactating, ablactation, absentation"
contains_sequence,contains_sequence:ten,TEN を含む単語,3105,"abietene, absoluteness, abstention, abstentionism, abstentionist, abstentions, abstentious, accommodateness, accurateness, acetenyl, acutenaculum, acuteness"
contains_sequence,contains_sequence:unc,UNC を含む単語,3095,"aberuncate, aberuncator, abjunct, abjunction, abjunctive, abrenounce, abrenunciate, abrenunciation, acupunctuate, acupunctuation, acupuncturation, acupuncturator"
contains_sequence,contains_sequence:tis,TIS を含む単語,3094,"abaptiston, abaptistum, abatis, abatised, abatises, abattis, abattised, abattises, absolutism, absolutist, absolutista, absolutistic"
contains_sequence,contains_sequence:erm,ERM を含む単語,3090,"abterminal, acarodermatitis, accouterment, accouterments, achromoderma, acrodermatitis, acroscleroderma, actinodermatitis, adenodermia, adermia, adermin, adermine"
contains_sequence,contains_sequence:lan,LAN を含む単語,3087,"acanthocephalan, acephalan, acetylaniline, acetmethylanilide, acidulant, acutiplantar, adelantado, adelantados, adelante, aerohydroplane, aeroplane, aeroplaner"
contains_sequence,contains_sequence:rb,RB を含む単語,3081,"absorb, absorbability, absorbable, absorbance, absorbancy, absorbant, absorbed, absorbedly, absorbedness, absorbefacient, absorbency, absorbencies"
contains_sequence,contains_sequence:sub,SUB を含む単語,3067,"alveolosubnasal, antisubmarine, antisubstance, assubjugate, ausubo, ausubos, auxosubstance, bisubstituted, bisubstitution, chasuble, chasubled, chasubles"
contains_sequence,contains_sequence:anc,ANC を含む単語,3060,"abaisance, abearance, abeyance, abeyances, abeyancy, abeyancies, aberrance, aberrancy, aberrancies, abidance, abidances, abondance"
contains_sequence,contains_sequence:ff,FF を含む単語,3056,"abaff, acecaffin, acecaffine, acrestaff, adffroze, adffrozen, aff, affa, affability, affable, affableness, affably"
contains_sequence,contains_sequence:eb,EB を含む単語,3041,"aboveboard, addebted, addlebrain, addlebrained, afebrile, affeeble, ahorseback, akebi, akebia, aktiebolag, aldebaran, aldebaranium"
